ip,duration,trans_protocol,app_protocol,send_bytes,recv_bytes,t_same_main_engine,t_same_server,t_same_server_rate,t_diff_server_rate,t_diff_main_engine_rate,t_same_main_engine_2,t_same_server_2,t_same_server_rate_2,t_diff_server_rate_2,t_diff_main_engine_rate_2,same_main_engine,same_server,same_server_rate,diff_server_rate,same_src_rate,diff_src_rate,std,mean,send_rst_flag_rate,label
192.168.89.10,6270144,0,1,484,2212,73,82,1.0,0.0,0.11,17,18,1.0,0.0,0.06,86,86,1.0,0.0,0.01,0.99,9373.100388844154,1089.8631368631368,0.27971999999999997,0
192.168.89.10,6282108,0,1,484,2212,74,83,1.0,0.0,0.11,18,19,1.0,0.0,0.05,86,86,1.0,0.0,0.01,0.99,9373.099606275473,1089.8751248751248,0.27871999999999997,0
192.168.89.10,6277553,0,1,548,2212,75,84,1.0,0.0,0.11,19,20,1.0,0.0,0.05,86,86,1.0,0.0,0.01,0.99,9373.095626887243,1089.9400599400599,0.27771999999999997,0
192.168.89.10,7127299,0,1,548,2212,76,85,1.0,0.0,0.11,20,21,1.0,0.0,0.05,86,86,1.0,0.0,0.01,0.99,9373.091647047471,1090.004995004995,0.27671999999999997,0
192.168.89.10,7148210,0,1,548,2212,70,78,1.0,0.0,0.1,20,21,1.0,0.0,0.05,87,87,1.0,0.0,0.01,0.99,9373.087666756148,1090.06993006993,0.27571999999999997,0
192.168.89.10,6237165,0,1,548,2211,69,77,1.0,0.0,0.1,21,22,1.0,0.0,0.05,87,87,1.0,0.0,0.01,0.99,9373.04676896546,1090.5574425574423,0.27473000000000003,0
192.168.89.10,6246276,0,1,548,2211,68,76,1.0,0.0,0.11,22,23,1.0,0.0,0.04,87,87,1.0,0.0,0.01,0.99,9373.041064959352,1090.6483516483515,0.27473000000000003,0
192.168.89.10,7154180,0,1,484,2212,69,77,1.0,0.0,0.1,23,24,1.0,0.0,0.04,87,87,1.0,0.0,0.01,0.99,9373.040281381442,1090.6603396603396,0.27373000000000003,0
192.168.89.10,6951980,0,1,484,2212,70,78,1.0,0.0,0.1,24,25,1.0,0.0,0.04,88,88,1.0,0.0,0.01,0.99,9373.03949778813,1090.6723276723276,0.27273000000000003,0
192.168.89.10,7095270,0,1,484,2212,71,79,1.0,0.0,0.1,25,26,1.0,0.0,0.04,89,89,1.0,0.0,0.01,0.99,9373.043301687909,1090.6103896103896,0.27273000000000003,0
192.168.89.22,8230438,0,1,537,2207,1,27,1.0,0.0,0.96,1,7,1.0,0.0,0.86,3,3,1.0,0.0,0.33,0.67,9373.043828412874,1090.6013986013986,0.27273000000000003,0
172.217.163.42,15043967,0,0,330,0,1,1,1.0,0.0,0.0,1,1,1.0,0.0,0.0,1,1,1.0,0.0,1.0,0.0,9373.058849967168,1090.3856143856144,0.27273000000000003,0
192.168.89.22,11081,0,1,472,527,2,22,1.0,0.0,0.91,2,2,1.0,0.0,0.0,4,4,1.0,0.0,0.25,0.75,9373.058849967168,1090.3856143856144,0.27273000000000003,1
172.217.163.42,15038615,0,0,330,0,2,2,1.0,0.0,0.0,2,2,1.0,0.0,0.0,2,2,1.0,0.0,0.5,0.5,9373.073866529669,1090.1698301698302,0.27273000000000003,0
192.168.89.22,5886224,0,1,537,2207,3,21,1.0,0.0,0.86,3,3,1.0,0.0,0.0,5,5,1.0,0.0,0.2,0.8,9373.052192497813,1090.4605394605394,0.27273000000000003,0
192.168.89.22,1103588,0,1,472,527,4,22,1.0,0.0,0.82,4,4,1.0,0.0,0.0,6,6,1.0,0.0,0.17,0.83,9373.052911129193,1090.4495504495503,0.27273000000000003,0
192.168.17.89,15024536,0,0,370,0,1,3,1.0,0.0,0.67,1,3,1.0,0.0,0.67,1,1,1.0,0.0,1.0,0.0,9373.060188418787,1090.3476523476525,0.27173,0
192.168.89.22,120441,0,1,472,527,5,21,1.0,0.0,0.76,5,5,1.0,0.0,0.0,7,7,1.0,0.0,0.14,0.86,9373.060188418787,1090.3476523476525,0.27173,0
192.168.89.22,8535572,0,1,537,2207,6,17,1.0,0.0,0.65,6,6,1.0,0.0,0.0,8,8,1.0,0.0,0.12,0.88,9373.056848108816,1090.4015984015984,0.27073,0
192.168.89.22,111589,0,1,472,527,7,13,1.0,0.0,0.46,7,7,1.0,0.0,0.0,9,9,1.0,0.0,0.11,0.89,9373.05756667074,1090.3906093906094,0.27073,0
39.156.66.14,76042,0,1,246,198,1,14,1.0,0.0,0.93,1,8,1.0,0.0,0.88,1,1,1.0,0.0,1.0,0.0,9373.075181361064,1090.1648351648353,0.26973,0
39.156.66.18,99563,0,1,246,198,1,9,1.0,0.0,0.89,1,8,1.0,0.0,0.88,1,1,1.0,0.0,1.0,0.0,9373.043394182228,1091.2307692307693,0.26873,0
192.168.89.22,6537901,0,1,537,2207,9,11,1.0,0.0,0.18,8,10,1.0,0.0,0.2,11,11,1.0,0.0,0.09,0.91,9373.025768277412,1091.4625374625377,0.26773,0
192.168.89.22,7730918,0,1,537,2207,10,12,1.0,0.0,0.17,8,10,1.0,0.0,0.2,12,12,1.0,0.0,0.08,0.92,9373.022421538497,1091.5164835164835,0.26673,0
192.168.89.22,107130,0,1,472,527,11,13,1.0,0.0,0.15,9,11,1.0,0.0,0.18,13,13,1.0,0.0,0.08,0.92,9373.022421538497,1091.5164835164835,0.26673,0
192.168.89.22,7122615,0,1,537,2207,12,14,1.0,0.0,0.14,8,10,1.0,0.0,0.2,14,14,1.0,0.0,0.07,0.93,9373.019074487898,1091.5704295704297,0.26573,0
192.168.89.22,12523,0,1,472,527,13,15,1.0,0.0,0.13,9,11,1.0,0.0,0.18,15,15,1.0,0.0,0.07,0.93,9373.019794423068,1091.5594405594406,0.26573,1
192.168.89.22,7246400,0,1,537,2207,14,16,1.0,0.0,0.12,10,12,1.0,0.0,0.17,16,16,1.0,0.0,0.06,0.94,9373.0164471243,1091.6133866133866,0.26474000000000003,0
39.156.66.14,96159,0,1,246,198,2,17,1.0,0.0,0.88,2,12,1.0,0.0,0.83,2,2,1.0,0.0,0.5,0.5,6667.755168486861,882.6623376623378,0.26474000000000003,0
39.156.66.18,78535,0,1,246,198,2,17,1.0,0.0,0.88,2,10,1.0,0.0,0.8,2,2,1.0,0.0,0.5,0.5,6241.6491493947005,807.9310689310689,0.26474000000000003,0
192.168.89.22,8305573,0,1,537,2207,14,18,1.0,0.0,0.22,8,11,1.0,0.0,0.27,17,17,1.0,0.0,0.06,0.94,661.3828852690591,611.5894105894106,0.26474000000000003,0
192.168.89.22,5453628,0,1,537,2207,15,19,1.0,0.0,0.21,9,11,1.0,0.0,0.18,18,18,1.0,0.0,0.06,0.94,661.3656221977852,611.3466533466534,0.26474000000000003,0
192.168.89.10,1081105,0,1,483,531,1,20,1.0,0.0,0.95,1,11,1.0,0.0,0.91,68,68,1.0,0.0,0.01,0.99,594.7597031590924,602.07992007992,0.26573,0
192.168.89.22,166304,0,1,472,527,14,19,1.0,0.0,0.26,6,9,1.0,0.0,0.33,18,18,1.0,0.0,0.06,0.94,594.7574341717718,602.0899100899102,0.26673,0
192.168.89.10,170272,0,1,483,531,2,19,1.0,0.0,0.89,2,7,1.0,0.0,0.71,69,69,1.0,0.0,0.01,0.99,594.7542445200701,602.1048951048951,0.26773,0
192.168.89.22,7703911,0,1,537,2207,14,20,1.0,0.0,0.3,4,8,1.0,0.0,0.5,19,19,1.0,0.0,0.05,0.95,594.6955825608003,602.3116883116883,0.26773,0
192.168.89.10,134407,0,1,483,531,3,20,1.0,0.0,0.85,3,9,1.0,0.0,0.67,68,68,1.0,0.0,0.01,0.99,594.645233762932,602.4645354645355,0.26873,0
39.156.66.18,99655,0,1,246,198,3,18,1.0,0.0,0.83,1,8,1.0,0.0,0.88,3,3,1.0,0.0,0.33,0.67,594.6896032887713,602.3806193806194,0.26873,0
112.19.4.1,5742486,0,3,528,0,1,1,1.0,0.0,0.0,1,1,1.0,0.0,0.0,1,1,1.0,0.0,1.0,0.0,594.6407211450665,602.5584415584416,0.26873,0
192.168.89.10,114504,0,1,419,531,4,15,1.0,0.0,0.73,3,6,1.0,0.0,0.5,66,66,1.0,0.0,0.02,0.98,594.6066140651267,602.6473526473526,0.26973,0
192.168.89.10,114442,0,1,419,532,5,16,1.0,0.0,0.69,4,7,1.0,0.0,0.43,66,66,1.0,0.0,0.02,0.98,594.5894760515799,602.6963036963037,0.27073,0
192.168.89.10,114245,0,1,419,532,6,17,1.0,0.0,0.65,5,8,1.0,0.0,0.38,66,66,1.0,0.0,0.02,0.98,594.5214303034743,602.8511488511489,0.27173,0
192.168.89.10,68811,0,1,419,532,7,18,1.0,0.0,0.61,6,9,1.0,0.0,0.33,66,66,1.0,0.0,0.02,0.98,594.5042730538703,602.9000999000999,0.27273000000000003,0
192.168.89.10,5936051,0,1,548,2211,8,19,1.0,0.0,0.58,7,10,1.0,0.0,0.3,66,66,1.0,0.0,0.02,0.98,594.4441893026749,603.1178821178821,0.27273000000000003,0
192.168.89.10,10689,0,1,483,531,9,20,1.0,0.0,0.55,8,11,1.0,0.0,0.27,66,66,1.0,0.0,0.02,0.98,594.3936118991363,603.2707292707292,0.27373000000000003,0
192.168.89.10,6531048,0,1,548,2211,10,21,1.0,0.0,0.52,9,12,1.0,0.0,0.25,66,66,1.0,0.0,0.02,0.98,594.3333811506234,603.4885114885113,0.27373000000000003,0
192.168.89.10,6523968,0,1,548,2212,11,22,1.0,0.0,0.5,10,13,1.0,0.0,0.23,66,66,1.0,0.0,0.02,0.98,594.2901225879823,603.6663336663338,0.27373000000000003,0
192.168.89.10,6690567,0,1,548,2211,12,23,1.0,0.0,0.48,11,14,1.0,0.0,0.21,66,66,1.0,0.0,0.02,0.98,592.4460247998171,602.1318681318681,0.27373000000000003,0
192.168.89.10,6690337,0,1,548,2212,13,24,1.0,0.0,0.46,12,15,1.0,0.0,0.2,67,67,1.0,0.0,0.01,0.99,592.2004463147598,602.6193806193806,0.27373000000000003,0
192.168.89.22,6660314,0,1,537,2207,5,21,1.0,0.0,0.76,1,13,1.0,0.0,0.92,20,20,1.0,0.0,0.05,0.95,589.9137019364439,600.9100899100898,0.27373000000000003,0
192.168.89.10,4358498,0,1,548,2211,14,19,1.0,0.0,0.26,11,12,1.0,0.0,0.08,66,66,1.0,0.0,0.02,0.98,589.8538853193571,601.1278721278721,0.27373000000000003,0
192.168.89.22,166860,0,1,472,527,4,19,1.0,0.0,0.79,2,13,1.0,0.0,0.85,21,21,1.0,0.0,0.05,0.95,589.8057361254304,601.2697302697302,0.27473000000000003,0
183.232.23.240,153546,0,3,1403,3110,1,2,1.0,0.0,0.5,1,1,1.0,0.0,0.0,2,2,1.0,0.0,0.5,0.5,590.1003773721849,602.6113886113886,0.27571999999999997,0
39.106.123.113,228002,0,3,1674,6375,1,3,1.0,0.0,0.67,1,2,1.0,0.0,0.5,1,1,1.0,0.0,1.0,0.0,591.0068838426203,603.9540459540459,0.27571999999999997,0
124.236.26.167,14117752,0,1,1426,519,1,19,1.0,0.0,0.95,1,10,1.0,0.0,0.9,1,1,1.0,0.0,1.0,0.0,591.5223051773431,605.028971028971,0.27671999999999997,0
192.168.89.22,10851,0,1,472,527,5,20,1.0,0.0,0.75,3,5,1.0,0.0,0.4,22,22,1.0,0.0,0.05,0.95,591.4823132561812,605.1508491508491,0.27771999999999997,0
192.168.89.22,230884,0,1,472,527,6,21,1.0,0.0,0.71,4,6,1.0,0.0,0.33,23,23,1.0,0.0,0.04,0.96,591.4333317043539,605.2927072927072,0.27871999999999997,0
192.168.89.22,116212,0,1,472,527,6,21,1.0,0.0,0.71,5,7,1.0,0.0,0.29,24,24,1.0,0.0,0.04,0.96,591.4015702663933,605.3946053946054,0.27971999999999997,0
192.168.89.22,9638,0,1,472,527,6,20,1.0,0.0,0.7,5,7,1.0,0.0,0.29,24,24,1.0,0.0,0.04,0.96,591.3525235525498,605.5364635364634,0.28071999999999997,0
172.217.160.74,15027255,0,0,330,0,1,1,1.0,0.0,0.0,1,1,1.0,0.0,0.0,1,1,1.0,0.0,1.0,0.0,589.8021953165061,604.924075924076,0.28271999999999997,0
142.251.43.10,15027754,0,0,330,0,1,2,1.0,0.0,0.5,1,2,1.0,0.0,0.5,1,1,1.0,0.0,1.0,0.0,589.8021953165063,604.924075924076,0.28271999999999997,0
172.217.160.74,15026853,0,0,330,0,2,3,1.0,0.0,0.33,2,3,1.0,0.0,0.33,2,2,1.0,0.0,0.5,0.5,589.8111694242735,604.9040959040958,0.28271999999999997,0
192.168.21.151,15039706,0,0,370,0,1,4,1.0,0.0,0.75,1,4,1.0,0.0,0.75,1,1,1.0,0.0,1.0,0.0,589.7938979212213,604.9440559440559,0.28271999999999997,0
142.251.43.10,15026946,0,0,330,0,2,5,1.0,0.0,0.6,2,5,1.0,0.0,0.6,2,2,1.0,0.0,0.5,0.5,589.8028728320753,604.924075924076,0.28271999999999997,0
192.168.99.200,4776,0,1,810,807,1,11,1.0,0.0,0.91,1,5,1.0,0.0,0.8,1,1,1.0,0.0,1.0,0.0,589.7742832998156,605.4035964035965,0.28271999999999997,0
192.168.89.22,4490481,0,1,537,2207,8,11,1.0,0.0,0.27,4,5,1.0,0.0,0.2,27,27,1.0,0.0,0.04,0.96,589.7139692142807,605.6103896103897,0.28271999999999997,0
192.168.89.22,4632327,0,1,537,2207,9,12,1.0,0.0,0.25,4,5,1.0,0.0,0.2,28,28,1.0,0.0,0.04,0.96,589.6709112184034,605.7772227772227,0.28271999999999997,0
192.168.89.22,165419,0,1,472,527,9,11,1.0,0.0,0.18,3,4,1.0,0.0,0.25,29,29,1.0,0.0,0.03,0.97,589.6216284879429,605.9190809190809,0.28371999999999997,0
192.168.89.22,325525,0,1,472,527,10,11,1.0,0.0,0.09,4,5,1.0,0.0,0.2,30,30,1.0,0.0,0.03,0.97,589.5723075051443,606.0609390609391,0.28472,0
192.168.89.22,112706,0,1,472,527,9,10,1.0,0.0,0.1,5,6,1.0,0.0,0.17,31,31,1.0,0.0,0.03,0.97,589.5229482604067,606.2027972027972,0.28570999999999996,0
192.168.89.22,127257,0,1,472,527,10,11,1.0,0.0,0.09,6,7,1.0,0.0,0.14,32,32,1.0,0.0,0.03,0.97,580.8109118500071,602.8761238761239,0.28670999999999996,0
192.168.102.114,2851,0,0,390,234,1,6,1.0,0.0,0.83,1,1,1.0,0.0,0.0,1,1,1.0,0.0,1.0,0.0,580.609211188309,603.191808191808,0.28770999999999997,0
39.156.66.14,76503,0,1,246,198,1,10,1.0,0.0,0.9,1,5,1.0,0.0,0.8,3,3,1.0,0.0,0.33,0.67,580.6460215462796,603.1258741258741,0.28770999999999997,0
192.168.99.101,751,0,6,424,619,1,1,1.0,0.0,0.0,1,1,1.0,0.0,0.0,1,1,1.0,0.0,1.0,0.0,580.9937130031676,604.6843156843157,0.28870999999999997,1
192.168.91.103,106,0,0,78,64,1,7,1.0,0.0,0.86,1,2,1.0,0.0,0.5,1,1,1.0,0.0,1.0,0.0,581.0528863159972,604.6143856143856,0.28970999999999997,1
172.217.160.106,15017924,0,0,330,0,1,6,1.0,0.0,0.83,1,3,1.0,0.0,0.67,1,1,1.0,0.0,1.0,0.0,580.8540070461934,605.010989010989,0.29070999999999997,0
192.168.59.4,5038060,0,1,1237,28095,1,7,1.0,0.0,0.86,1,2,1.0,0.0,0.5,1,1,1.0,0.0,1.0,0.0,580.9408453535815,606.1868131868133,0.29070999999999997,0
172.217.160.106,15021160,0,0,330,0,2,4,1.0,0.0,0.5,2,3,1.0,0.0,0.33,2,2,1.0,0.0,0.5,0.5,579.9410766513893,604.8001998001997,0.29070999999999997,0
192.168.92.14,7223285,0,2,2109,3034,1,1,1.0,0.0,0.0,1,1,1.0,0.0,0.0,1,1,1.0,0.0,1.0,0.0,581.6447808904286,606.8291708291707,0.29070999999999997,0
192.168.118.49,15033029,0,0,350,0,1,5,1.0,0.0,0.8,1,2,1.0,0.0,0.5,1,1,1.0,0.0,1.0,0.0,547.512412951055,600.3656343656344,0.29070999999999997,0
192.168.118.255,7137394,0,0,312,0,1,4,1.0,0.0,0.75,1,2,1.0,0.0,0.5,1,1,1.0,0.0,1.0,0.0,522.0260831355278,594.8541458541457,0.29070999999999997,0
183.232.23.240,157972,0,3,1531,3109,1,1,1.0,0.0,0.0,1,1,1.0,0.0,0.0,3,3,1.0,0.0,0.33,0.67,522.8143752167326,596.013986013986,0.29070999999999997,0
39.106.123.113,232910,0,3,1525,6375,1,2,1.0,0.0,0.5,1,2,1.0,0.0,0.5,2,2,1.0,0.0,0.5,0.5,487.16147332226495,590.8751248751249,0.29070999999999997,0
192.168.89.22,310675,0,1,472,527,1,2,1.0,0.0,0.5,1,1,1.0,0.0,0.0,34,34,1.0,0.0,0.03,0.97,487.1061591696288,591.016983016983,0.29170999999999997,0
192.168.89.22,160271,0,1,472,527,2,3,1.0,0.0,0.33,2,2,1.0,0.0,0.0,35,35,1.0,0.0,0.03,0.97,486.8505753976134,591.4105894105894,0.29270999999999997,0
192.168.89.22,191709,0,1,472,527,3,4,1.0,0.0,0.25,3,3,1.0,0.0,0.0,36,36,1.0,0.0,0.03,0.97,486.7950698768908,591.5524475524477,0.29370999999999997,0
172.217.163.42,15032302,0,0,330,0,1,4,1.0,0.0,0.75,1,3,1.0,0.0,0.67,3,3,1.0,0.0,0.33,0.67,486.5752181366696,591.8221778221779,0.29370999999999997,0
172.217.163.42,15027829,0,0,330,0,2,5,1.0,0.0,0.6,2,3,1.0,0.0,0.33,4,4,1.0,0.0,0.25,0.75,486.4487615344556,591.998001998002,0.29370999999999997,0
192.168.103.240,90352,0,2,2764,12042,1,2,1.0,0.0,0.5,1,1,1.0,0.0,0.0,1,1,1.0,0.0,1.0,0.0,491.0661329923993,594.6063936063937,0.29370999999999997,0
192.168.89.22,215341,0,1,472,527,4,5,1.0,0.0,0.2,4,4,1.0,0.0,0.0,37,37,1.0,0.0,0.03,0.97,490.8303387472184,593.988011988012,0.29470999999999997,0
192.168.118.49,15046600,0,0,350,0,2,5,1.0,0.0,0.6,1,4,1.0,0.0,0.75,2,2,1.0,0.0,0.5,0.5,494.55318808945646,598.0359640359641,0.2987,0
192.168.118.49,15028849,0,0,350,0,2,5,1.0,0.0,0.6,2,3,1.0,0.0,0.33,3,3,1.0,0.0,0.33,0.67,494.4152286761482,598.2327672327673,0.2987,0
192.168.118.49,15029044,0,0,350,0,3,6,1.0,0.0,0.5,3,4,1.0,0.0,0.25,4,4,1.0,0.0,0.25,0.75,494.2780516576743,598.4285714285714,0.2987,0
192.168.118.27,4185330,0,1,963,3902,1,6,1.0,0.0,0.83,1,1,1.0,0.0,0.0,1,1,1.0,0.0,1.0,0.0,494.2111984808554,599.2377622377622,0.2987,0
170.178.169.110,80209633,0,2,2836,13872,1,3,1.0,0.0,0.67,1,1,1.0,0.0,0.0,1,1,1.0,0.0,1.0,0.0,499.03667051566737,601.9170829170829,0.2987,0
123.58.182.249,15035205,0,0,330,0,1,4,1.0,0.0,0.75,1,1,1.0,0.0,0.0,1,1,1.0,0.0,1.0,0.0,498.9089166027817,602.0939060939061,0.2987,0
192.168.118.49,16038120,0,0,350,0,4,5,1.0,0.0,0.2,1,2,1.0,0.0,0.5,5,5,1.0,0.0,0.2,0.8,498.77056081054457,602.2907092907092,0.2987,0
192.168.118.49,15058913,0,0,350,0,5,6,1.0,0.0,0.17,2,3,1.0,0.0,0.33,6,6,1.0,0.0,0.17,0.83,498.63208895314017,602.4875124875125,0.2987,0
192.168.89.22,489857,0,1,472,527,1,2,1.0,0.0,0.5,1,2,1.0,0.0,0.5,42,42,1.0,0.0,0.02,0.98,498.4466183757577,602.8061938061937,0.2997,0
192.168.89.22,410659,0,1,472,527,2,3,1.0,0.0,0.33,2,3,1.0,0.0,0.33,42,42,1.0,0.0,0.02,0.98,498.26087493512705,603.1248751248751,0.3007,0
39.156.66.14,89089,0,1,520,417,1,4,1.0,0.0,0.75,1,4,1.0,0.0,0.75,4,4,1.0,0.0,0.25,0.75,498.0654143813213,603.4905094905095,0.3007,0
192.168.89.22,321395,0,1,472,527,3,5,1.0,0.0,0.4,3,5,1.0,0.0,0.4,42,42,1.0,0.0,0.02,0.98,497.8799942598047,603.808191808192,0.3017,0
192.168.89.22,383122,0,1,472,527,4,6,1.0,0.0,0.33,4,6,1.0,0.0,0.33,43,43,1.0,0.0,0.02,0.98,497.822185698793,603.9500499500499,0.3027,0
192.168.92.4,3227392,0,2,2107,3034,1,2,1.0,0.0,0.5,1,2,1.0,0.0,0.5,1,1,1.0,0.0,1.0,0.0,499.8768523727183,605.9020979020978,0.3027,0
192.168.89.22,203542,0,1,472,527,5,7,1.0,0.0,0.29,5,6,1.0,0.0,0.17,42,42,1.0,0.0,0.02,0.98,499.69057123520975,606.2197802197803,0.3037,0
192.168.89.22,196561,0,1,472,527,6,8,1.0,0.0,0.25,6,7,1.0,0.0,0.14,43,43,1.0,0.0,0.02,0.98,499.50401858300836,606.5374625374625,0.3047,0
192.168.89.22,20716,0,1,472,528,7,9,1.0,0.0,0.22,7,8,1.0,0.0,0.12,43,43,1.0,0.0,0.02,0.98,499.3171941117873,606.8551448551449,0.30569,0
39.156.66.18,96712,0,1,246,198,1,10,1.0,0.0,0.9,1,9,1.0,0.0,0.89,4,4,1.0,0.0,0.25,0.75,499.1482348564592,607.040959040959,0.30569,0
192.168.118.49,15040824,0,0,350,0,3,4,1.0,0.0,0.25,1,1,1.0,0.0,0.0,7,7,1.0,0.0,0.14,0.86,500.24200691562135,608.3306693306694,0.30669,0
172.217.163.42,15038721,0,0,330,0,1,3,1.0,0.0,0.67,1,2,1.0,0.0,0.5,3,3,1.0,0.0,0.33,0.67,500.2527237187583,608.3106893106892,0.30669,0
172.217.163.42,15039369,0,0,330,0,2,3,1.0,0.0,0.33,2,3,1.0,0.0,0.33,4,4,1.0,0.0,0.25,0.75,500.2733554789476,608.2707292707292,0.30669,0
172.217.160.74,15032766,0,0,330,0,1,4,1.0,0.0,0.75,1,4,1.0,0.0,0.75,3,3,1.0,0.0,0.33,0.67,500.1436711632956,608.4475524475523,0.30669,0
172.217.160.74,15022605,0,0,330,0,2,5,1.0,0.0,0.6,2,5,1.0,0.0,0.6,4,4,1.0,0.0,0.25,0.75,500.01479999373436,608.6233766233768,0.30669,0
192.168.89.10,1253800,0,1,483,531,1,5,1.0,0.0,0.8,1,1,1.0,0.0,0.0,15,15,1.0,0.0,0.07,0.93,499.95298667498787,608.7762237762238,0.30769,0
192.168.93.84,1212727,0,2,2079,1403,1,1,1.0,0.0,0.0,1,1,1.0,0.0,0.0,1,1,1.0,0.0,1.0,0.0,502.1028122611989,610.1888111888113,0.30769,0
192.168.89.22,17998,0,1,472,527,3,5,1.0,0.0,0.4,1,2,1.0,0.0,0.5,37,37,1.0,0.0,0.03,0.97,502.05444496579696,610.3106893106892,0.30869,0
117.147.199.51,4186533,0,3,1328,855,1,3,1.0,0.0,0.67,1,1,1.0,0.0,0.0,2,2,1.0,0.0,0.5,0.5,502.4875515784226,611.3076923076923,0.30969,0
192.168.95.132,0,0,0,78,0,1,5,1.0,0.0,0.8,1,1,1.0,0.0,0.0,1,1,1.0,0.0,1.0,0.0,502.70228278790876,611.0359640359641,0.30969,1
192.168.89.10,144177,0,1,483,531,2,3,1.0,0.0,0.33,1,1,1.0,0.0,0.0,16,16,1.0,0.0,0.06,0.94,502.6400663281897,611.1888111888113,0.31069,0
111.13.141.40,414,0,3,145,0,1,2,1.0,0.0,0.5,1,2,1.0,0.0,0.5,1,1,1.0,0.0,1.0,0.0,502.7881838174693,610.9840159840161,0.31169,1
192.168.1.99,0,0,0,60,60,1,6,1.0,0.0,0.83,1,2,1.0,0.0,0.5,1,1,1.0,0.0,1.0,0.0,503.011224520607,610.7142857142858,0.31169,1
192.168.16.98,7013520,0,0,296,0,1,7,1.0,0.0,0.86,1,4,1.0,0.0,0.75,1,1,1.0,0.0,1.0,0.0,502.9698038909733,610.8631368631369,0.31169,0
192.168.89.22,295563,0,1,472,527,2,4,1.0,0.0,0.5,1,2,1.0,0.0,0.5,33,33,1.0,0.0,0.03,0.97,502.92135656018866,610.985014985015,0.31269,0
192.168.89.22,252158,0,1,472,527,3,5,1.0,0.0,0.4,2,3,1.0,0.0,0.33,34,34,1.0,0.0,0.03,0.97,502.8517277845111,611.1448551448551,0.31369,0
192.168.89.22,12129,0,1,472,527,4,5,1.0,0.0,0.2,3,4,1.0,0.0,0.25,34,34,1.0,0.0,0.03,0.97,502.7512006407731,611.3526473526474,0.31469,0
192.168.89.10,258422,0,1,483,531,2,5,1.0,0.0,0.6,2,5,1.0,0.0,0.6,14,14,1.0,0.0,0.07,0.93,501.9545816282215,610.3216783216783,0.31568,0
192.168.89.10,141096,0,1,483,531,3,6,1.0,0.0,0.5,2,5,1.0,0.0,0.6,15,15,1.0,0.0,0.07,0.93,501.9699267202465,610.1668331668333,0.31668,0
192.168.89.22,142765,0,1,472,527,4,7,1.0,0.0,0.43,4,6,1.0,0.0,0.33,35,35,1.0,0.0,0.03,0.97,501.7068913106716,610.5604395604396,0.31768,0
192.168.1.99,4,0,0,60,60,2,5,1.0,0.0,0.6,1,3,1.0,0.0,0.67,2,2,1.0,0.0,0.5,0.5,501.64721283167745,609.4095904095906,0.31768,1
192.168.89.22,9836,0,1,472,527,5,8,1.0,0.0,0.38,5,7,1.0,0.0,0.29,36,36,1.0,0.0,0.03,0.97,503.44461830286764,611.5454545454545,0.31968,0
192.168.16.97,7008174,0,0,296,0,1,6,1.0,0.0,0.83,1,4,1.0,0.0,0.75,1,1,1.0,0.0,1.0,0.0,503.5378275007826,611.3046953046953,0.31968,0
172.217.160.106,15017616,0,0,330,0,1,7,1.0,0.0,0.86,1,4,1.0,0.0,0.75,3,3,1.0,0.0,0.33,0.67,503.7608429475624,610.7762237762238,0.31968,0
192.168.97.131,0,0,0,78,0,1,8,1.0,0.0,0.88,1,4,1.0,0.0,0.75,1,1,1.0,0.0,1.0,0.0,503.8266992378701,609.7792207792207,0.31968,1
192.168.0.150,7219702,0,0,264,0,1,9,1.0,0.0,0.89,1,5,1.0,0.0,0.8,1,1,1.0,0.0,1.0,0.0,503.9398979908271,609.5064935064935,0.31968,0
192.168.89.10,83920,0,1,483,531,4,9,1.0,0.0,0.56,3,5,1.0,0.0,0.4,6,6,1.0,0.0,0.17,0.83,503.95054702040136,609.4525474525475,0.32068,0
192.168.89.10,67304,0,1,483,531,4,9,1.0,0.0,0.56,3,5,1.0,0.0,0.4,7,7,1.0,0.0,0.14,0.86,503.96119005035,609.3986013986014,0.32168,0
192.168.94.132,90,0,0,78,64,1,9,1.0,0.0,0.89,1,6,1.0,0.0,0.83,1,1,1.0,0.0,1.0,0.0,504.2355965882711,608.94005994006,0.32268,1
192.168.89.10,1080709,0,1,483,531,5,10,1.0,0.0,0.5,3,5,1.0,0.0,0.4,7,7,1.0,0.0,0.14,0.86,504.2461787739941,608.8861138861139,0.32368,0
192.168.1.99,0,0,0,60,60,2,9,1.0,0.0,0.78,1,6,1.0,0.0,0.83,3,3,1.0,0.0,0.33,0.67,504.5391900275522,608.4095904095906,0.32368,1
192.168.89.22,248848,0,1,472,527,6,11,1.0,0.0,0.45,1,4,1.0,0.0,0.75,35,35,1.0,0.0,0.03,0.97,504.55255901550726,608.3446553446554,0.32468,0
192.168.118.49,15038950,0,0,350,0,1,8,1.0,0.0,0.88,1,5,1.0,0.0,0.8,8,8,1.0,0.0,0.12,0.88,504.6135553279542,608.1578421578423,0.32468,0
192.168.89.22,121982,0,1,472,527,5,10,1.0,0.0,0.5,2,5,1.0,0.0,0.6,35,35,1.0,0.0,0.03,0.97,504.6283182136869,608.081918081918,0.32566999999999996,0
